,States,Route_link,Routes_Name,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Price,Seat_Availability,Star_Rating
11238,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),Greenline (Karunamoyee),Volvo A/C Seater (2+2),16:45,04h 00m,20:45,486,29 Seats available,4.3
11239,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),17:20,04h 00m,21:20,486,53 Seats available,4.6
11240,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),17:30,04h 00m,21:30,486,35 Seats available,4.5
11241,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),Greenline,Volvo A/C Seater (2+2),18:05,04h 00m,22:05,486,37 Seats available,4.7
11242,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),18:40,03h 45m,22:25,486,28 Seats available,4.4
11243,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),Royal Cruiser,Volvo A/C Seater (2+2),19:30,03h 45m,23:15,475,30 Seats available,3.6
11244,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),Pariwartan Bus Service,NON A/C Seater / Sleeper (2+2),18:30,04h 30m,23:00,500,54 Seats available,0.0
11245,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal),Maharani Travels,A/C Seater / Sleeper (2+1),21:05,04h 25m,01:30,740,24 Seats available,2.6
11246,WBTC (CTC),https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KARUNAMOYEE - 16:10 (BEL DEPOT) - 217,Non AC Seater (2+3),16:10,05h 00m,21:10,185,51 Seats available,3.1
11247,WBTC (CTC),https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KOLKATA - 16:30 (HOWRAH DEPOT) - 752,Non AC Seater (2+3),16:30,04h 30m,21:00,180,50 Seats available,2.6
11248,WBTC (CTC),https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata,SBSTC-ASANSOL - KARUNAMOYEE - 16:40 (ASANSOL DEPOT) - 847,Non AC Seater (2+3),16:40,05h 20m,22:00,185,48 Seats available,2.8
11249,WBTC (CTC),https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata,Express Line (Karunamoyee),Volvo A/C Seater (2+2),15:20,05h 05m,20:25,524,17 Seats available,4.4
11250,WBTC (CTC),https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),15:30,05h 00m,20:30,524,22 Seats available,3.9
11251,WBTC (CTC),https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),15:45,05h 00m,20:45,524,20 Seats available,4.0
11252,WBTC (CTC),https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata,Greenline,Volvo A/C Seater (2+2),16:00,05h 00m,21:00,524,21 Seats available,3.4
11253,WBTC (CTC),https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata,Greenline (Karunamoyee),Volvo A/C Seater (2+2),16:20,05h 00m,21:20,524,15 Seats available,3.8
11254,WBTC (CTC),https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),17:00,05h 00m,22:00,524,32 Seats available,3.5
11255,WBTC (CTC),https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata,Express Line,Volvo A/C Seater (2+2),17:30,05h 20m,22:50,524,28 Seats available,4.4
11256,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,NBSTC-SLG-KOL-R1-18:30,NON A/C Seater Push Back (2+2),18:30,12h 00m,06:30,486,12 Seats available,3.9
11257,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,12h 40m,07:25,1500,6 Seats available,4.8
11258,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),18:30,12h 50m,07:20,1200,37 Seats available,4.5
11259,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,12h 30m,07:45,1500,15 Seats available,4.5
11260,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,12h 30m,08:00,1199,21 Seats available,4.4
11261,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,13h 00m,07:30,1500,7 Seats available,4.4
11262,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Joy chandi bus service,NON A/C Seater / Sleeper (2+2),20:30,15h 05m,11:35,550,68 Seats available,0.0
11263,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,12h 40m,07:10,1499,15 Seats available,4.4
11264,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,12h 05m,06:05,1500,24 Seats available,4.4
11265,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),19:30,12h 20m,07:50,1200,28 Seats available,4.3
11266,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,12h 30m,07:30,1499,18 Seats available,4.4
11267,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Greenline,Volvo Multi-Axle A/C Sleeper (2+1),18:00,13h 00m,07:00,1500,9 Seats available,4.5
11268,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,12h 50m,07:50,1399,34 Seats available,4.4
11269,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:45,12h 00m,06:45,1200,25 Seats available,4.2
11270,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Annesha Travels,NON A/C Seater / Sleeper (2+2),18:00,13h 00m,07:00,454,34 Seats available,2.2
11271,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Maa Durga Bus Service,NON A/C Seater / Sleeper (2+2),18:00,14h 00m,08:00,600,14 Seats available,3.0
11272,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Maulik Paribahan,A/C Seater / Sleeper (2+2),18:30,11h 30m,06:00,1000,52 Seats available,1.6
11273,WBTC (CTC),https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Siliguri to Kolkata,Lokenath Bus Service,NON A/C Seater / Sleeper (2+2),15:30,14h 15m,05:45,700,1 Seat available,2.7
11274,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-bolpur-west-bengal,Kolkata to Bolpur (West Bengal),WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|16:00,Volvo AC Seater (2+2),16:00,03h 15m,19:15,375,36 Seats available,1.7
11275,WBTC (CTC),https://www.redbus.in/bus-tickets/midnapore-to-barasat-west-bengal,Midnapore to Barasat (West Bengal),WBTC (CTC) Habra-Midnapur - 194|15:40,Non AC Seater (2+3),15:40,03h 15m,18:55,120,31 Seats available,4.2
11276,WBTC (CTC),https://www.redbus.in/bus-tickets/midnapore-to-barasat-west-bengal,Midnapore to Barasat (West Bengal),WBTC (CTC) Habra-Midnapur - 194|17:00,Non AC Seater (2+3),17:00,03h 10m,20:10,120,43 Seats available,3.1
11277,WBTC (CTC),https://www.redbus.in/bus-tickets/midnapore-to-barasat-west-bengal,Midnapore to Barasat (West Bengal),SBSTC-MIDNAPUR - BARASAT - 16:00 (MID DEPOT) - 1193,Non AC Seater (2+3),16:00,08h 00m,00:00,125,44 Seats available,4.1
11278,WBTC (CTC),https://www.redbus.in/bus-tickets/haldia-to-barasat-west-bengal,Haldia to Barasat (West Bengal),WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,Non AC Seater (2+3),16:45,03h 15m,20:00,113,47 Seats available,4.0
11279,WBTC (CTC),https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata,SBSTC-MIDNAPUR - BARASAT - 16:00 (MID DEPOT) - 1193,Non AC Seater (2+3),16:00,08h 00m,00:00,111,42 Seats available,4.6
11280,WBTC (CTC),https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata,SBSTC-MIDNAPUR - KARUNAMOYEE - 16:40 - 997,Non AC Seater (2+3),16:40,07h 20m,00:00,118,42 Seats available,4.0
11281,WBTC (CTC),https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata,WBTC (CTC) Habra-Midnapur - 194|15:40,Non AC Seater (2+3),15:40,02h 45m,18:25,105,31 Seats available,3.8
11282,WBTC (CTC),https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata,WBTC (CTC) Habra-Midnapur - 194|17:00,Non AC Seater (2+3),17:00,02h 45m,19:45,105,43 Seats available,4.2
11283,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,NBSTC-KOL-APD-E1-19:00,Non AC Seater (2+3),16:00,13h 50m,05:50,450,43 Seats available,4.0
11284,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,12h 00m,05:00,486,17 Seats available,3.6
11285,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,NBSTC-KOL-SLG-R1-18:00,NON A/C Seater Push Back (2+2),18:00,12h 00m,06:00,486,11 Seats available,4.0
11286,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,12h 40m,07:25,1500,15 Seats available,4.7
11287,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,12h 45m,07:30,1500,23 Seats available,4.6
11288,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,12h 55m,08:25,1199,39 Seats available,4.5
11289,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,13h 10m,07:40,1499,20 Seats available,4.4
11290,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:15,12h 15m,06:30,1200,26 Seats available,4.4
11291,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),18:30,13h 15m,07:45,1200,5 Seats available,4.5
11292,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Greenline,Volvo Multi-Axle A/C Sleeper (2+1),18:00,13h 00m,07:00,1500,14 Seats available,4.6
11293,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,13h 15m,07:45,1500,17 Seats available,4.5
11294,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Rubi Paribahan  ,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),18:00,13h 15m,07:15,1199,29 Seats available,4.3
11295,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),19:30,13h 15m,08:45,1200,16 Seats available,4.4
11296,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Poulami Paribahan,Volvo Multi-Axle A/C Semi Sleeper (2+2),17:30,12h 55m,06:25,1149,37 Seats available,4.0
11297,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),16:45,14h 15m,07:00,713,36 Seats available,2.1
11298,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Annesha Travels,NON A/C Seater / Sleeper (2+2),17:30,13h 30m,07:00,500,31 Seats available,1.6
11299,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:10,13h 00m,07:10,1500,12 Seats available,4.2
11300,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Maa Durga Bus Service,NON A/C Seater / Sleeper (2+2),19:00,14h 00m,09:00,600,11 Seats available,2.0
11301,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri,Lokenath Bus Service,NON A/C Seater / Sleeper (2+2),15:45,14h 30m,06:15,700,2 Seats available,1.7
11302,WBTC (CTC),https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata,SBSTC-HALDIA - KOLKATA - 16:05 (HALDIA DEPOT) - 1328,Non AC Seater (2+3),16:05,03h 00m,19:05,110,39 Seats available,3.7
11303,WBTC (CTC),https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata,SBSTC-HALDIA - KOLKATA - ALL STOP - 17:30 (HLD DEPOT) - 630,Non AC Seater (2+3),17:30,03h 00m,20:30,110,41 Seats available,3.7
11304,WBTC (CTC),https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata,WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,Non AC Seater (2+3),16:45,02h 45m,19:30,97,47 Seats available,3.9
11305,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-purulia,Kolkata to Purulia,City Queen Bus Service,Non AC Seater (2+2),20:50,08h 10m,05:00,250,13 Seats available,3.9
11306,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - 16:00 (ASANSOL DEPOT) - 768,Non AC Seater (2+3),16:00,04h 30m,20:30,180,52 Seats available,4.5
11307,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),SBSTC-KARUNAMOYEE - ASANSOL - AC - 16:15 (BEL DEPOT) - 1566,AC Seater (2+2),16:15,05h 00m,21:15,360,37 Seats available,1.7
11308,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - 16:30 (ASANSOL DEPOT) - 261,Non AC Seater (2+3),16:30,04h 30m,21:00,180,52 Seats available,3.2
11309,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - ASANSOL - L/S - 17:00 (ASANSOL DEPOT) - 769,Non AC Seater (2+3),17:00,04h 30m,21:30,180,52 Seats available,2.6
11310,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),SBSTC-KOLKATA - JAMURIA - VIA - DURGAPUR - 17:30 - 300,Non AC Seater (2+3),17:30,04h 30m,22:00,180,52 Seats available,4.1
11311,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo Multi-Axle A/C Semi Sleeper (2+2),15:25,04h 00m,19:00,524,32 Seats available,4.2
11312,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),Greenline (Karunamoyee),A/C Semi Sleeper (2+2),15:25,04h 35m,20:00,524,28 Seats available,4.2
11313,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),Express Line,Volvo A/C Seater (2+2),15:30,04h 10m,19:40,524,33 Seats available,4.5
11314,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),15:40,03h 20m,19:00,524,13 Seats available,3.9
11315,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),Express Line (Karunamoyee),Volvo 9600 A/C Semi Sleeper (2+2),15:45,05h 00m,20:45,524,32 Seats available,4.6
11316,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),Greenline,Volvo 9600 Multi Axle Semi-Sleeper (2+2),16:00,04h 00m,20:00,524,31 Seats available,4.2
11317,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),16:00,05h 00m,21:00,524,38 Seats available,4.3
11318,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),16:40,05h 00m,21:40,524,31 Seats available,4.3
11319,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),Greenline (Karunamoyee),Volvo A/C Seater (2+2),16:45,05h 00m,21:45,524,29 Seats available,4.2
11320,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),17:20,05h 00m,22:20,524,53 Seats available,4.6
11321,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),17:30,05h 00m,22:30,524,36 Seats available,4.2
11322,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),Greenline,Volvo A/C Seater (2+2),18:05,05h 00m,23:05,524,37 Seats available,4.1
11323,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),18:40,04h 45m,23:25,524,28 Seats available,4.4
11324,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),Royal Cruiser,Volvo A/C Seater (2+2),19:30,04h 45m,00:15,523,22 Seats available,3.7
11325,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),Beauty Travels,NON A/C Seater / Sleeper (2+2),20:20,04h 10m,00:30,380,36 Seats available,3.0
11326,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),Pariwartan Bus Service,NON A/C Seater / Sleeper (2+2),18:30,06h 00m,00:30,500,54 Seats available,0.0
11327,WBTC (CTC),https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal),Maharani Travels,A/C Seater / Sleeper (2+1),21:05,04h 55m,02:00,740,24 Seats available,2.6
11328,PEPSU (Punjab),https://www.redbus.in/bus-tickets/patiala-to-delhi,Patiala to Delhi,PEPSU (Punjab) - 66687,Volvo AC Seater (2+2),18:10,05h 25m,23:35,692,38 Seats available,3.7
11329,PEPSU (Punjab),https://www.redbus.in/bus-tickets/patiala-to-delhi,Patiala to Delhi,PEPSU (Punjab) - 67104,AC Seater Hvac 2+2,22:30,05h 01m,03:31,440,20 Seats available,3.0
11330,PEPSU (Punjab),https://www.redbus.in/bus-tickets/delhi-to-patiala,Delhi to Patiala,PEPSU (Punjab) - 67103,AC Seater Hvac 2+2,22:31,05h 29m,04:00,440,4 Seats available,3.3
11331,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),20:50,07h 00m,03:50,845,32 Seats available,4.7
11332,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,PEPSU (Punjab) - 67164,Volvo AC Seater (2+2),21:50,05h 59m,03:49,845,21 Seats available,4.1
11333,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,Yolo Bus,VE A/C Seater / Sleeper (2+1),22:27,06h 33m,05:00,820,9 Seats available,4.6
11334,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,IntrCity SmartBus,AC Sleeper (2+1),22:50,06h 55m,05:45,872,11 Seats available,4.6
11335,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,Laxmi holidays,VE A/C Sleeper (2+1),23:55,06h 50m,06:45,900,16 Seats available,4.4
11336,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,06h 10m,06:05,797,11 Seats available,4.6
11337,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,07h 35m,06:20,1214,2 Seats available,4.7
11338,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),23:40,06h 35m,06:15,688,10 Seats available,4.6
11339,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:40,06h 20m,06:00,943,8 Seats available,4.5
11340,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,06h 15m,06:00,1214,2 Seats available,4.4
11341,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,New Navyug Travels,A/C Sleeper (2+1),23:00,06h 30m,05:30,825,9 Seats available,3.6
11342,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:30,05h 50m,05:20,649,2 Seats available,3.9
11343,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,Classic Travels,A/C Seater / Sleeper (2+2),23:30,07h 00m,06:30,389,18 Seats available,2.5
11344,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,Classic Travels,A/C Seater / Sleeper (2+2),23:55,07h 00m,06:55,389,24 Seats available,2.6
11345,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:58,06h 22m,06:20,699,11 Seats available,3.2
11346,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,05h 20m,05:15,600,9 Seats available,3.6
11347,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:59,05h 56m,05:55,647,10 Seats available,4.2
11348,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,Deltin Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,07h 00m,05:30,2199,31 Seats available,4.1
11349,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:58,06h 07m,06:05,699,9 Seats available,3.4
11350,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,Armaan Tour & Travels,A/C Seater / Sleeper (2+1),22:50,07h 10m,06:00,719,33 Seats available,3.5
11351,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:58,06h 52m,06:50,699,15 Seats available,3.4
11352,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:50,06h 20m,06:10,1231,6 Seats available,3.7
11353,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:40,05h 30m,05:10,699,22 Seats available,2.7
11354,PEPSU (Punjab),https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:57,06h 53m,06:50,649,5 Seats available,2.5
